how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
0,0,2,0,3,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1,0,0,2,0
2,0,2,0,1,3,0,0,1,0,0,3
3,0,0,0,1,3,0,0,0,0,0,1
4,0,0,0,0,1,0,0,0,0,0,1
5,0,0,0,0,1,0,0,0,0,0,3
6,0,0,0,0,0,0,1,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,1,0,0,0,0,2
12,0,0,0,0,0,0,3,0,0,0,0
13,0,0,0,0,0,0,0,0,0,2,1
14,0,2,0,0,0,0,1,0,0,0,0
15,0,0,0,1,0,0,3,0,0,0,3
16,1,2,0,2,0,0,0,0,0,0,3
17,0,0,0,0,0,1,0,0,0,0,2
18,1,0,0,2,0,0,1,0,0,0,9
19,0,0,0,2,0,1,1,0,0,0,2
20,1,0,0,3,0,0,1,0,0,0,2
21,2,2,0,3,0,0,0,0,0,0,4
22,0,0,0,4,0,0,0,0,0,0,4
23,0,0,0,1,0,0,0,0,0,0,1
24,1,2,0,1,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,2
26,2,0,0,1,0,0,0,0,0,0,2
27,0,0,0,0,1,0,0,0,0,0,0
28,0,0,0,0,2,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0
34,0,0,0,0,0,0,3,0,0,0,0
35,0,0,0,0,0,0,7,0,0,0,1
36,0,0,0,0,0,0,0,0,0,0,0
37,0,2,0,0,0,1,1,0,0,2,1
38,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,0,0,0,9,0,0,0,2
40,0,2,0,0,0,0,0,0,0,0,2
41,1,2,0,2,0,0,4,0,0,0,2
42,0,1,0,0,0,0,0,0,0,0,4
43,3,0,0,0,0,0,2,0,1,0,1
44,0,0,0,0,0,0,3,0,2,0,3
45,1,1,0,0,0,0,3,0,0,0,5
46,1,3,0,0,0,0,0,0,0,0,6
47,0,1,0,1,0,0,0,0,0,2,2
48,0,0,0,1,1,0,0,0,0,0,1
49,0,0,0,1,0,0,0,1,0,2,2
50,0,0,0,1,0,0,0,0,0,0,3
51,3,0,0,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,3,0,0,0,0
60,0,1,0,0,0,0,0,0,0,0,3
61,2,0,0,0,0,0,0,0,0,0,4
62,0,1,0,0,0,0,6,0,0,0,2
63,0,0,0,0,0,0,3,0,0,0,4
64,1,1,0,1,0,0,1,0,0,0,2
65,2,0,0,1,0,0,5,0,0,0,6
66,2,3,0,3,0,0,3,0,0,0,1
67,0,0,0,2,0,0,2,0,1,0,3
68,0,2,0,1,1,0,5,0,1,0,1
69,0,1,0,1,0,0,0,0,0,0,1
70,0,0,0,2,0,1,0,0,0,0,3
71,1,3,0,2,0,1,1,0,0,0,0
72,0,0,0,0,1,0,0,0,0,0,2
73,0,0,0,1,1,0,0,0,0,2,2
74,0,0,0,0,1,0,0,0,0,2,0
75,0,0,0,0,1,0,0,0,0,0,3
76,0,0,0,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0,0,0,1
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,1,0,0,0,0,2,0,0,0,0
83,0,0,0,0,0,0,1,0,0,0,0
84,4,0,0,0,0,0,0,0,0,0,0
85,0,1,0,0,0,1,1,0,0,0,0
86,0,1,0,0,0,0,0,0,0,0,2
87,0,1,0,2,0,0,7,0,0,0,0
88,3,2,0,3,0,0,1,0,0,0,3
89,0,3,0,2,0,0,0,0,0,0,2
90,0,1,0,3,0,0,0,0,0,0,2
91,0,2,0,0,0,1,0,0,0,0,2
92,1,0,0,0,0,0,0,0,0,0,0
93,0,0,0,1,0,0,0,0,0,0,5
94,0,0,0,1,1,0,3,0,0,0,2
95,2,1,0,2,0,0,1,0,0,0,2
96,0,3,0,1,0,0,0,0,0,0,2
97,0,0,0,4,1,0,0,0,0,0,1
98,0,1,0,0,0,0,0,0,0,0,2
99,2,1,0,0,1,0,0,0,0,0,4
100,3,0,0,1,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,1,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,4,0,0,0,0
107,0,0,0,1,0,0,1,0,0,0,3
108,2,0,0,0,0,0,0,0,0,0,1
109,0,2,0,0,0,0,1,0,0,0,3
110,0,2,0,1,0,0,0,0,0,0,4
111,0,0,0,1,0,0,0,0,0,0,3
112,1,1,0,1,0,0,4,0,0,0,1
113,1,0,0,0,0,1,1,0,0,0,3
114,1,0,0,0,0,0,3,0,0,0,4
