how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
47,0,0,0,2,0,0,2,0,2,0,5
48,0,0,0,0,0,0,2,0,1,0,4
49,0,0,0,1,2,0,0,0,2,1,5
50,0,0,0,0,0,0,0,0,1,0,4
51,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,1,0,0,0,2
59,0,0,0,0,0,0,0,0,0,0,1
60,0,0,0,0,0,0,0,0,0,0,3
61,0,0,0,0,0,0,0,0,0,0,1
62,0,0,0,0,0,1,2,0,0,0,3
63,0,0,0,0,0,0,0,0,0,0,4
64,0,0,0,0,0,0,0,0,0,0,5
65,0,0,0,0,0,0,0,0,2,0,1
66,0,0,0,0,0,0,2,0,1,0,1
67,0,0,0,1,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0,2,0,4
69,0,0,0,0,0,0,4,0,4,0,2
70,2,0,0,0,1,0,4,0,4,0,5
71,0,0,0,5,0,0,0,0,0,0,1
72,1,0,0,4,1,0,3,0,0,0,3
73,0,0,0,0,1,0,0,0,2,1,10
74,0,0,0,1,1,0,0,0,1,0,2
75,0,0,0,2,0,0,0,0,0,0,2
76,0,0,0,0,1,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,1
84,0,0,0,0,0,0,0,0,0,0,3
85,0,0,0,2,0,0,4,0,0,0,3
86,0,0,0,0,0,0,0,0,1,0,4
87,0,0,0,0,0,0,0,0,3,0,5
88,2,0,0,2,0,1,1,0,0,0,8
89,0,0,0,0,0,0,1,0,1,0,5
90,0,0,0,0,0,0,0,0,0,0,5
91,0,0,0,1,0,0,1,0,0,0,3
92,0,0,0,0,0,0,0,0,1,0,2
93,0,0,0,2,0,0,0,0,2,0,7
94,1,0,0,3,0,0,1,0,2,0,9
95,0,0,0,3,0,0,0,0,2,0,4
96,0,0,0,4,0,0,0,0,0,0,4
97,0,0,0,5,0,0,0,0,0,0,2
98,0,0,0,3,1,0,0,0,1,0,1
99,0,0,0,0,2,0,0,0,0,0,3
100,0,0,0,0,1,0,0,0,0,0,2
101,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,1
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,1
107,0,0,0,0,0,0,0,0,0,0,4
108,0,0,0,0,0,0,3,0,0,0,2
109,0,0,0,0,0,0,2,0,0,0,5
110,0,0,0,0,0,0,1,0,0,0,2
111,0,0,0,0,0,0,0,0,0,0,5
112,0,0,0,2,0,0,1,0,0,0,4
113,0,0,0,0,0,0,0,0,0,0,3
114,0,0,0,2,0,0,2,0,0,0,1
115,1,0,0,0,0,0,0,0,1,0,3
116,0,0,0,0,0,0,0,0,0,0,2
117,0,0,0,0,0,0,1,0,3,0,0
118,0,0,0,3,0,2,0,0,1,0,3
119,6,0,0,2,0,0,0,0,0,0,4
120,2,0,0,0,0,0,0,0,0,0,7
121,0,0,0,1,0,0,0,0,0,0,4
122,0,0,0,2,1,0,0,0,0,0,3
123,0,0,0,0,1,0,0,0,0,0,2
124,0,0,0,0,0,1,0,0,0,1,0
125,1,0,0,1,0,0,5,0,1,0,5
126,0,0,0,0,1,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,7
132,0,0,0,1,0,0,0,0,0,0,6
133,0,0,0,0,0,0,0,0,1,0,3
134,0,0,0,0,0,0,1,0,1,0,3
135,0,0,0,0,0,1,0,0,1,0,5
136,0,0,0,4,0,1,1,0,0,0,8
137,0,0,0,0,0,0,1,0,1,0,3
138,0,0,0,0,0,0,1,0,1,0,1
139,0,0,0,0,0,0,1,0,4,0,0
140,0,0,0,0,0,0,0,0,0,0,7
141,0,0,0,1,0,0,2,0,2,0,8
142,0,0,0,0,1,0,1,0,0,0,10
143,1,0,0,3,0,0,1,0,4,0,11
144,0,0,0,4,0,0,0,0,0,0,10
145,2,0,0,9,0,0,0,0,0,0,5
146,1,0,0,4,2,0,0,0,0,0,2
147,1,0,0,1,3,0,0,0,1,0,4
148,0,0,0,0,4,0,0,0,0,0,0
149,0,0,0,1,2,0,0,0,0,0,0
150,0,0,0,0,2,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,1,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,1
156,0,0,0,1,0,0,2,0,1,0,3
157,0,0,0,0,0,0,0,0,0,0,3
158,0,0,0,1,0,0,0,0,0,0,6
159,0,0,0,0,0,0,0,0,1,0,2
160,0,0,0,2,0,0,1,1,0,0,7
161,0,0,0,3,0,0,0,0,2,0,9
162,0,0,0,2,1,0,3,0,0,0,4
163,0,0,0,0,0,0,0,0,4,0,4
164,0,0,0,0,1,1,2,0,0,0,6
165,0,0,0,4,0,0,0,0,2,0,5
166,0,0,0,1,0,0,0,0,2,0,4
167,1,0,0,1,0,0,0,0,1,0,8
