clid	venue	lon	lat	cat	user	checkin
0	Toss't	-80.0018	40.4412	NA	1	2
0	Heinz 57 Center	-79.9984	40.4416	NA	1	1
0	Point State Park	-80.0069	40.4413	NA	2	2
0	6th And Smithfield Bus Stop	-79.9996	40.4421	NA	1	2
0	The Bank of New York Mellon	-79.9975	40.4403	NA	1	2
0	Direct Energy	-79.9935	40.4452	NA	1	1
0	Villa	-80.0003	40.4402	NA	1	1
0	2014	-79.9964	40.4455	NA	4	4
0	Proper Brick Oven & Tap Room	-80.0002	40.4434	NA	10	10
0	Keystone Cafe	-79.9983	40.4414	NA	1	1
0	Easy Street	-79.9980	40.4379	NA	2	2
0	O'Reilly Theater	-80.0014	40.4428	NA	2	2
0	OZA	-79.9964	40.4441	NA	1	4
0	Smithfield United Church Of Christ	-79.9972	40.4418	NA	1	1
0	on a roof somewhere	-80.0013	40.4434	NA	1	1
0	The Carlton Restaurant	-79.9959	40.4394	NA	1	1
0	Starbucks	-79.9998	40.4422	NA	7	31
0	August Henry's	-79.9962	40.4443	NA	10	13
0	Kaufmann's Clock at Macy's Downtown	-79.9987	40.4400	NA	1	1
0	The ToonSeum	-79.9965	40.4436	NA	1	3
0	21st Street Coffee and Tea	-80.0008	40.4411	NA	3	3
0	Pittsburgh Allegheny	-79.9971	40.4436	NA	1	1
0	The Pittsburgh Cultural Trust	-79.9987	40.4429	NA	2	2
0	Siam Thai Restaurant	-80.0001	40.4372	NA	1	1
0	Shaw Galleries	-79.9987	40.4426	NA	1	1
0	Rivers Club	-79.9993	40.4381	NA	1	1
0	Veterans Bridge	-79.9934	40.4499	NA	1	1
0	The Original Fish Market	-79.9946	40.4443	NA	4	4
0	Studio 41 Entertainment	-80.0029	40.4414	NA	1	2
0	Benedum Center For The Performing Arts	-79.9995	40.4430	NA	45	61
0	Sbarro	-80.0030	40.4417	NA	1	1
0	Anthrocon dealers den	-79.9961	40.4457	NA	2	3
0	U.S. Steel Tower	-79.9947	40.4413	NA	1	1
0	Salonika Gyros	-80.0023	40.4431	NA	1	1
0	August Wilson Center for African American Culture	-79.9957	40.4433	NA	1	1
0	Dick's Sporting Goods Pittsburgh Marathon	-80.0022	40.4418	NA	1	1
0	Rivervue workout facility	-80.0055	40.4410	NA	1	2
0	The Apollo Cafe Fifth Ave	-79.9980	40.4390	NA	3	3
0	Arts Festival	-80.0063	40.4422	NA	1	1
0	Bea Taco Town	-79.9970	40.4423	NA	1	1
0	Liberty Ave.	-79.9967	40.4431	NA	1	1
0	The Steakhouse	-80.0012	40.4420	NA	1	1
0	K & L Gates Building	-80.0000	40.4420	NA	1	1
0	The Art Institute of Pittsburgh	-79.9997	40.4374	NA	2	2
0	Penn Commons	-80.0028	40.4426	NA	1	1
0	Ephesus Pizza	-80.0025	40.4398	NA	1	11
0	Habitat Restaurant	-80.0021	40.4414	NA	1	1
0	Penn Station	-79.9921	40.4441	NA	2	2
0	EQT Plaza	-80.0008	40.4423	NA	1	4
0	pixburg	-79.9948	40.4416	NA	1	1
0	Downtown Pittsburgh Vintage Grand Prix	-79.9956	40.4383	NA	3	3
0	Energy Innovation Center	-79.9898	40.4445	NA	1	1
0	grit & grace	-80.0022	40.4416	NA	10	13
0	Residences at Piatt place	-79.9994	40.4409	NA	1	1
0	Pittsburgh Filmmakers	-79.9966	40.4439	NA	3	3
0	Bar Nine	-79.9972	40.4444	NA	1	10
0	GDI	-79.9948	40.4419	NA	1	1
0	Sienna Mercato	-79.9964	40.4440	NA	1	1
0	T Station	-80.0000	40.4423	NA	1	1
0	Sal's City Deli	-80.0002	40.4425	NA	5	5
0	S Q U A D	-80.0032	40.4442	NA	1	1
0	David L. Lawrence Convention Center	-79.9972	40.4456	NA	21	23
0	Sixth Ave & Wood St Bus Stop	-79.9996	40.4422	NA	1	1
0	Port Authority First Avenue Station	-79.9967	40.4355	NA	6	13
0	Theater	-79.9985	40.4429	NA	6	7
0	Downtown Pittsburgh	-79.9992	40.4427	NA	6	8
0	Piatt Place	-80.0000	40.4409	NA	1	1
0	2014	-79.9959	40.4451	NA	4	4
0	Sienna Mercato	-79.9964	40.4443	NA	3	3
0	Midtown Towers	-80.0001	40.4422	NA	1	12
0	Highmark Gym	-80.0038	40.4424	NA	1	1
0	Port Authority Wood Street Station	-79.9996	40.4422	NA	5	19
0	Wintergarden Ppg	-80.0033	40.4398	NA	2	2
0	Dequesne Club	-79.9989	40.4426	NA	1	1
0	Little China	-80.0027	40.4411	NA	1	1
0	Pittsburgh Central Downtown Historic District	-79.9967	40.4414	NA	77	102
0	by Hilton Hotel & Suites Pittsburgh Downtown	-79.9961	40.4406	NA	6	12
0	Pittsburgh Downtown Partnership	-79.9966	40.4430	NA	2	2
0	Blush Gentlemen's Club	-79.9985	40.4443	NA	4	5
0	Au Bon Pain	-80.0001	40.4421	NA	1	2
0	still looking 4 the zaddys	-80.0013	40.4386	NA	1	1
0	Coat Factory	-79.9975	40.4413	NA	3	3
0	Speakeasy At the Omni William Penn	-79.9973	40.4410	NA	1	1
0	August Wilson Center	-79.9957	40.4434	NA	2	3
0	Print & Ship Center	-79.9967	40.4440	NA	1	1
0	Saint Mary of Mercy Church	-80.0046	40.4398	NA	2	2
0	Mexican Restaurant	-80.0022	40.4410	NA	8	9
0	Penn Brewery Beer Garden	-80.0067	40.4412	NA	1	1
0	Mitchell's Restaurant	-79.9971	40.4375	NA	1	1
0	Orphans court	-79.9976	40.4389	NA	1	1
0	Sienna Mercato	-79.9964	40.4442	NA	7	7
0	One Gateway Center	-80.0052	40.4416	NA	2	2
0	11 Stanwix Street	-80.0064	40.4392	NA	1	1
0	Carnegie Learning	-79.9975	40.4390	NA	1	1
0	Gnc Corporate gym	-79.9997	40.4421	NA	1	1
0	Carnegie Library Of Pittsburgh	-79.9974	40.4414	NA	69	91
0	U.S. Steel Tower	-79.9948	40.4414	NA	4	5
0	CLO Cabaret At Theater Square	-80.0004	40.4433	NA	3	3
0	University Center	-80.0006	40.4395	NA	1	1
0	The Pittsburgh Popcorn Company	-79.9987	40.4429	NA	2	3
0	Sal's City Deli	-80.0001	40.4426	NA	1	1
0	Heinz Hall for the Performing Arts	-80.0016	40.4427	NA	22	33
0	Thai Hana 500 Liberty Avenue	-80.0074	40.4432	NA	1	1
0	Bruegger's Bagel Bakery	-79.9959	40.4402	NA	4	4
0	Three Rivers Regatta	-80.0096	40.4419	NA	1	1
0	Market Square	-80.0021	40.4404	NA	1	1
0	Downtown	-80.0024	40.4412	NA	1	1
0	The Yard Market Square	-80.0027	40.4413	NA	4	4
0	Arcade Comedy Theater	-79.9985	40.4428	NA	1	1
0	S.W. Randall Toyes and Giftes	-79.9969	40.4422	NA	1	2
0	Courtyard by Marriott Pittsburgh Downtown	-79.9963	40.4444	NA	5	5
0	Penn Station	-79.9922	40.4439	NA	31	36
0	Anthrocon 2015	-79.9954	40.4446	NA	2	2
0	Chinatown Inn	-79.9974	40.4374	NA	4	4
0	Village Park	-80.0021	40.4383	NA	1	1
0	City-County Building	-79.9975	40.4380	NA	1	1
0	Penn Station East Coast Subs	-79.9988	40.4426	NA	1	1
0	Home And Garden Show	-79.9970	40.4456	NA	1	1
0	Seagate Building	-79.9929	40.4481	NA	3	5
0	Chipotle Mexican Grill	-80.0019	40.4407	NA	9	17
0	525 William Penn Place	-79.9985	40.4412	NA	1	1
0	941 Saloon	-79.9963	40.4432	NA	9	9
0	Enigma	-80.0003	40.4435	NA	1	1
0	V3 Flatbread Pizza	-80.0033	40.4423	NA	1	1
0	Wok & Grill	-80.0027	40.4415	NA	1	1
0	Amtrak Station	-79.9923	40.4447	NA	2	9
0	Cindrich Villa In The Sky	-80.0032	40.4396	NA	1	1
0	Six Penn Kitchen	-80.0022	40.4428	NA	6	6
0	2014	-79.9957	40.4445	NA	2	2
0	Allegheny Conference on Community Development and Affiliates	-80.0060	40.4396	NA	1	1
1	UPMC Presbyterian Emergency Department	-79.9596	40.4427	NA	3	6
1	Carnegie Museums of Pittsburgh	-79.9506	40.4428	NA	2	2
1	Peet's Coffee and Tea	-79.9576	40.4411	NA	1	1
1	Some Place Far Away	-79.9477	40.4489	NA	1	1
1	Caliban Book Shop	-79.9491	40.4449	NA	2	2
1	Bridges	-79.9549	40.4458	NA	1	1
1	Carnegie Museum Of Art	-79.9494	40.4435	NA	8	8
1	Carnegie Music Hall	-79.9500	40.4435	NA	6	7
1	Oakland	-79.9619	40.4410	NA	2	2
1	Pizza Paul's at Panther Hollow Inn	-79.9481	40.4446	NA	12	14
1	Tamarind Flavor of India	-79.9518	40.4512	NA	5	6
1	Hillman Library	-79.9539	40.4428	NA	1	1
1	Hesselbein Leadership Academy	-79.9546	40.4438	NA	1	1
1	Hilton Garden Inn Pittsburgh University Place	-79.9594	40.4394	NA	1	1
1	University of Pittsburgh	-79.9540	40.4429	NA	2	2
1	National Best Friend Day	-79.9626	40.4394	NA	1	1
1	PNC Stadium	-79.9555	40.4423	NA	1	1
1	Webster Hall	-79.9513	40.4473	NA	1	1
1	Complete Family Vision Care	-79.9509	40.4501	NA	1	1
1	Eat Unique	-79.9489	40.4456	NA	4	7
1	Cathedral of Learning	-79.9532	40.4443	NA	15	15
1	Chipotle Mexican Grill	-79.9578	40.4410	NA	4	4
1	Kaufmann Medical Bldg.	-79.9608	40.4404	NA	2	3
1	Henry Heymann Theatre	-79.9526	40.4436	NA	1	1
1	Gene's Place	-79.9562	40.4394	NA	3	5
1	Pinstripe	-79.9613	40.4388	NA	1	1
1	Cathedral Of Learning Nationality Rooms Tour	-79.9494	40.4491	NA	1	6
1	P Town	-79.9490	40.4542	NA	1	2
1	Fitzgerald Field House	-79.9643	40.4435	NA	3	3
1	Hemingway's Cafe	-79.9563	40.4422	NA	5	6
1	doubetree orlando seaworld	-79.9592	40.4394	NA	1	1
1	Cirque du Soleil	-79.9621	40.4442	NA	1	1
1	School of Information Sciences	-79.9525	40.4472	NA	1	19
1	Hair-O-Dynamics	-79.9496	40.4435	NA	1	1
1	Cathedral of Learning Research and Development Center	-79.9531	40.4442	NA	3	3
1	Asia Tea House	-79.9529	40.4427	NA	3	3
1	Bruegger's Bagel Bakery	-79.9572	40.4416	NA	1	1
1	Mint Hookah Bar & Lounge	-79.9545	40.4367	NA	2	2
1	Maximum Flavor Pizza Shop	-79.9487	40.4446	NA	1	1
1	The Great Race Starting Line	-79.9577	40.4423	NA	1	1
1	Phantom of the Attic : Comics	-79.9486	40.4449	NA	2	4
1	Red Oak Cafe	-79.9579	40.4410	NA	1	1
1	UPMC Arthritis & Internal Medicine	-79.9600	40.4406	NA	1	1
1	Fuel and Fuddle	-79.9567	40.4411	NA	5	6
1	Bellefield Towers	-79.9520	40.4472	NA	2	3
1	Market Central	-79.9565	40.4426	NA	2	2
1	Trees Hall Fitness Center	-79.9650	40.4440	NA	1	1
1	UPMC Presbyterian	-79.9604	40.4423	NA	2	8
1	Bigelow Boulevard	-79.9537	40.4434	NA	1	1
1	Waffallonia	-79.9531	40.4430	NA	1	1
1	Hunan Bar	-79.9564	40.4403	NA	2	2
1	Carnegie Music Hall	-79.9513	40.4432	NA	1	1
1	Starbucks	-79.9576	40.4409	NA	4	5
1	Trees Hall Fitness Center	-79.9651	40.4438	NA	1	1
1	Forbes Gyro	-79.9570	40.4415	NA	1	1
1	Bates Hill Apartments	-79.9527	40.4391	NA	1	2
1	Petersen Events Center	-79.9623	40.4438	NA	15	15
1	North Oakland	-79.9504	40.4539	NA	2	4
1	Western Psychiatric Institute and Clinic of UPMC	-79.9594	40.4432	NA	1	5
1	Dave and Andy's Ice Cream	-79.9574	40.4409	NA	2	2
1	Holland Hall at Pitt	-79.9560	40.4431	NA	1	1
1	One of the things I miss the most when school: noon Mass at St Paul Cathedral Saint Paul Cathedral)	-79.9498	40.4473	NA	8	10
1	reunited	-79.9556	40.4362	NA	1	1
1	Frick Fine Arts Building	-79.9512	40.4417	NA	1	2
1	Forbes Tower	-79.9576	40.4403	NA	2	2
1	Pittsburgh Athletic Association	-79.9545	40.4448	NA	1	3
1	University of Pittsburgh Graduate School of Public Health	-79.9590	40.4431	NA	3	4
1	Uncle Jimmy's	-79.9546	40.4367	NA	1	1
1	Las Palmas Tacos	-79.9551	40.4391	NA	1	1
1	Primanti Bros.	-79.9568	40.4417	NA	7	7
1	Blood Draw	-79.9617	40.4474	NA	1	1
1	Heinz Memorial Chapel	-79.9519	40.4452	NA	3	3
1	University of Pittsburgh	-79.9546	40.4444	NA	1	1
1	Popeyes	-79.9582	40.4415	NA	1	2
1	The Pittsburgh Oratory	-79.9522	40.4487	NA	1	1
1	North Way Christian Community	-79.9597	40.4397	NA	1	1
1	Carnegie Museum of Art	-79.9495	40.4436	NA	6	7
1	Salk Hall	-79.9629	40.4427	NA	1	10
1	Residence On Fifth	-79.9470	40.4471	NA	2	2
1	Benedum Hall	-79.9586	40.4437	NA	1	1
1	Wellsford Cave	-79.9553	40.4353	NA	1	9
1	iSchool Collaboration Space	-79.9527	40.4474	NA	1	2
1	UPMC Presbyterian Hospital	-79.9602	40.4427	NA	1	1
1	Forbes-Craig Apartments	-79.9492	40.4445	NA	1	1
1	Hilton Garden Inn	-79.9594	40.4396	NA	1	2
1	P Town	-79.9489	40.4544	NA	4	6
1	Camelot Apartments	-79.9526	40.4509	NA	1	1
1	Sherwood Towers Apts	-79.9511	40.4510	NA	1	1
1	Scaife Hall	-79.9618	40.4427	NA	1	1
1	Carnegie Museum of Art and Natural History	-79.9498	40.4431	NA	1	1
1	York Way	-79.9546	40.4381	NA	1	1
1	Keystone Building	-79.9593	40.4413	NA	1	1
1	Saint Nicholas Greek Orthodox Cathedral	-79.9499	40.4449	NA	1	2
1	Bellefield Hall Auditorium	-79.9514	40.4453	NA	1	1
1	Baierl Student Recreation Center	-79.9621	40.4443	NA	1	1
1	Smiles By Hart	-79.9508	40.4500	NA	1	1
1	University of Pittsburgh School of Medicine	-79.9608	40.4425	NA	1	1
1	Craig Distributing	-79.9524	40.4521	NA	1	1
1	Bus Stop Fifth & Craig	-79.9492	40.4471	NA	1	1
1	Logan's Pub	-79.9536	40.4544	NA	1	2
1	Kbox	-79.9490	40.4459	NA	1	1
1	VA Pittsburgh Healthcare System	-79.9615	40.4466	NA	1	1
1	University of Pittsburgh	-79.9538	40.4457	NA	1	1
1	Graduate School of Public Health	-79.9592	40.4427	NA	1	2
1	UPMC Montefiore	-79.9620	40.4411	NA	3	12
1	Saint Paul Cathedral	-79.9498	40.4471	NA	3	5
1	Primanti Bros	-79.9569	40.4418	NA	1	1
1	Yuva India Indian Eatery	-79.9487	40.4449	NA	7	9
1	UPMC Presbyterian	-79.9604	40.4425	NA	6	7
1	India Garden	-79.9550	40.4390	NA	1	1
1	Petersen Events Center	-79.9621	40.4442	NA	1	1
1	University of Pittsburgh Department of Chemistry	-79.9574	40.4460	NA	1	1
1	Greek Festival	-79.9499	40.4444	NA	1	1
1	Peter's Pub	-79.9572	40.4419	NA	1	1
1	Crepes Parisiennes	-79.9488	40.4460	NA	3	6
1	William Pitt Union	-79.9549	40.4435	NA	9	9
1	Aquinas Hall	-79.9641	40.4387	NA	1	1
1	Food	-79.9503	40.4490	NA	1	1
1	Carnegie Library Of Pittsburgh	-79.9509	40.4427	NA	12	19
1	Campus Deli	-79.9549	40.4373	NA	1	1
1	Schenley Quadrangle	-79.9557	40.4432	NA	1	1
1	Carnegie Mellon University of Pittsburgh	-79.9552	40.4435	NA	3	3
1	UPMC Presby Helipad	-79.9605	40.4415	NA	1	1
1	Lucca	-79.9486	40.4453	NA	1	1
1	Mellon Institute Carnegie Mellon University	-79.9515	40.4467	NA	1	1
1	All India	-79.9523	40.4522	NA	3	4
1	Zarra's	-79.9538	40.4547	NA	3	3
1	Bangal Kabab House & Restaurant	-79.9551	40.4393	NA	1	1
1	Golden Palace Buffet	-79.9582	40.4408	NA	1	1
1	Razzy Fresh	-79.9489	40.4458	NA	5	5
1	Alumni Hall	-79.9538	40.4455	NA	1	1
1	Graduate School of Public Health	-79.9590	40.4425	NA	2	2
1	Rose Tea Caf	-79.9487	40.4448	NA	1	5
1	Dippy the Dinosaur	-79.9518	40.4434	NA	1	1
1	Pamela's P&G Diner	-79.9574	40.4412	NA	7	7
1	UPMC Presbyterian	-79.9601	40.4424	NA	3	18
1	UPMC Forbes Tower	-79.9588	40.4398	NA	1	1
1	UPMC Eye Center	-79.9610	40.4418	NA	1	1
1	Carnegie Museum of Natural History	-79.9495	40.4432	NA	4	6
1	Shiraz Pizza & House of Kabob	-79.9493	40.4528	NA	1	1
1	ROOT Sports Pittsburgh Public School Board	-79.9522	40.4462	NA	2	2
1	Fairfax Apartments	-79.9483	40.4467	NA	2	2
1	Garage Door	-79.9569	40.4406	NA	5	5
1	Korea Garden	-79.9545	40.4368	NA	1	1
1	Carnegie Museum Of Natural History	-79.9505	40.4434	NA	33	36
1	Lulu's Noodles	-79.9488	40.4453	NA	11	17
1	Joe Mama's	-79.9569	40.4415	NA	4	8
1	Bellefield Pool	-79.9515	40.4454	NA	1	1
1	Pittsburgh International Children's Festival	-79.9519	40.4426	NA	1	1
1	Phipps Conservatory and Botanical Gardens	-79.9520	40.4344	NA	9	12
1	Soldiers & Sailors National Military Museum Memorial	-79.9563	40.4451	NA	3	4
1	VAPHS Parking Garage	-79.9612	40.4466	NA	1	1
1	Enrico's Hair Cutting	-79.9596	40.4411	NA	1	1
1	South Oakland	-79.9548	40.4328	NA	2	2
1	Western Psychiatric Institute and Clinic of UPMC	-79.9597	40.4434	NA	1	9
1	Katie's Kandy	-79.9586	40.4408	NA	1	1
1	Soldiers & Sailors Memorial Hall & Museum Trust	-79.9563	40.4451	NA	4	5
1	Wyndham Pittsburgh University Center	-79.9547	40.4459	NA	1	2
1	University of Pittsburgh	-79.9566	40.4419	NA	4	4
1	Carnegie Music Hall Balcony	-79.9513	40.4441	NA	1	1
1	Bates Motel	-79.9522	40.4389	NA	1	1
1	The Natural Choice	-79.9589	40.4410	NA	1	1
1	Soldiers & Sailors Memorial Hall & Museum Trust	-79.9562	40.4449	NA	1	2
1	Hobos of Forbes Ave	-79.9520	40.4388	NA	1	1
1	Oakland	-79.9555	40.4386	NA	5	9
1	Hillman Library	-79.9540	40.4426	NA	1	1
1	The Pete	-79.9620	40.4440	NA	1	1
1	Sushi Fuku	-79.9484	40.4446	NA	1	1
1	Popeyes Louisiana Kitchen	-79.9583	40.4418	NA	3	3
1	AT&T	-79.9561	40.4434	NA	1	1
1	CVS	-79.9515	40.4520	NA	1	1
1	University Club	-79.9568	40.4443	NA	1	1
1	The Bagel Factory	-79.9487	40.4446	NA	4	5
1	The Porch at Schenley	-79.9530	40.4429	NA	1	1
1	61B	-79.9507	40.4404	NA	1	1
1	Saint Paul Cathedral	-79.9500	40.4474	NA	1	1
1	Carlow University	-79.9633	40.4386	NA	1	1
1	Melwood Screening Room	-79.9537	40.4546	NA	1	1
1	Charles L. Cost Field at Pitt University of Pittsburgh	-79.9526	40.4446	NA	11	14
1	Meyran Ave	-79.9548	40.4375	NA	1	1
1	Winghart's Burger and a Whiskey Bar	-79.9576	40.4398	NA	1	1
1	Carnegie Lecture Hall	-79.9497	40.4423	NA	2	2
1	Cathedral of Learning	-79.9533	40.4441	NA	6	6
1	The Weasley Burrow	-79.9584	40.4457	NA	1	1
1	Butterjoint	-79.9508	40.4501	NA	6	8
1	Simmons Center	-79.9611	40.4400	NA	1	1
1	Bellefield Hall Gym	-79.9513	40.4455	NA	1	1
1	India On Wheels	-79.9548	40.4448	NA	2	3
1	smile studio dr. Cushman	-79.9622	40.4387	NA	1	1
1	Verizon Wireless	-79.9583	40.4407	NA	1	1
1	Old Engineering Hall	-79.9580	40.4448	NA	1	1
1	Pizza Sola	-79.9579	40.4413	NA	1	1
1	Posvar Hall	-79.9549	40.4417	NA	2	2
1	Bangal Kabab House & Restaurant	-79.9554	40.4392	NA	1	1
1	Carnegie Museum of Natural History	-79.9496	40.4434	NA	10	11
1	VA Pharmacy	-79.9619	40.4467	NA	1	1
1	That Bathroom Scene	-79.9551	40.4436	NA	1	1
1	Snow Lion Imports	-79.9488	40.4463	NA	1	1
1	Carnegie Museum of Art	-79.9488	40.4434	NA	1	1
1	India On Wheels	-79.9555	40.4452	NA	1	2
1	Mervis Hall	-79.9530	40.4405	NA	1	1
1	Tong's Cuisine	-79.9581	40.4395	NA	1	2
1	Ali Baba	-79.9488	40.4452	NA	4	4
1	Thai Hana	-79.9589	40.4416	NA	1	1
1	Sphinx Hookah Bar & Cafe	-79.9537	40.4381	NA	6	6
1	Little Asia	-79.9486	40.4458	NA	3	10
1	Carnegie Library of Pittsburgh	-79.9488	40.4434	NA	1	1
1	Pittsburgh Grand Prix	-79.9483	40.4481	NA	1	1
1	Bagels	-79.9546	40.4415	NA	1	1
1	Razzy Fresh	-79.9583	40.4405	NA	2	2
1	Mitchell's Tavern	-79.9508	40.4523	NA	1	1
1	Phantom of the Attic : Games	-79.9488	40.4450	NA	2	2
1	Cock Pit	-79.9596	40.4381	NA	1	1
1	& Lube	-79.9583	40.4406	NA	1	2
1	Christopher Columbus Statue	-79.9483	40.4404	NA	1	1
1	Spice Island Tea House	-79.9563	40.4400	NA	1	1
1	McDonald's at 3708 Forbes Ave	-79.9573	40.4413	NA	1	1
1	PTown Bar	-79.9488	40.4538	NA	1	1
1	Earth	-79.9511	40.4526	NA	1	1
1	Pitt's Dogg'n It	-79.9561	40.4397	NA	1	1
1	St. Nicholas Greek Orthodox Cathedral	-79.9500	40.4447	NA	2	2
1	Forbes Field Home Plate	-79.9560	40.4418	NA	1	1
1	The Porch at Schenley Plaza	-79.9525	40.4428	NA	18	28
1	Pittsburgh Filmmakers	-79.9537	40.4548	NA	1	1
1	Winghart's Burger & Whiskey Bar	-79.9576	40.4398	NA	1	1
1	Carnegie Mellon University of Pittsburgh	-79.9541	40.4437	NA	12	12
1	Wyndham Pittsburgh University Center	-79.9549	40.4458	NA	8	11
1	The Original Hot Dog Shop	-79.9565	40.4421	NA	5	5
1	Prince of India Restaurant and Tavern	-79.9586	40.4417	NA	2	2
1	The Union Grill	-79.9487	40.4447	NA	8	10
1	Carnegie Mellon Caf	-79.9492	40.4442	NA	1	1
1	Starbucks	-79.9485	40.4446	NA	10	16
1	CVS	-79.9600	40.4393	NA	1	1
1	Bloodeagle Tattoo	-79.9491	40.4451	NA	1	1
2	The Pub Chip Shop	-79.9794	40.4288	NA	1	1
2	& Wine Bar	-79.9736	40.4281	NA	2	2
2	Lava Lounge	-79.9744	40.4285	NA	11	13
2	Carson City Saloon	-79.9841	40.4289	NA	13	13
2	Southside River Trail	-79.9804	40.4315	NA	1	1
2	The Cheesecake Factory	-79.9656	40.4280	NA	1	2
2	Primanti Bros.	-79.9792	40.4285	NA	25	27
2	Perlora Leather	-79.9738	40.4285	NA	1	1
2	The Flats on Carson	-79.9833	40.4287	NA	1	1
2	Green Front Inn	-79.9714	40.4283	NA	1	1
2	Sokol Club	-79.9640	40.4248	NA	1	1
2	Nadine's Bar and Restaurant	-79.9672	40.4264	NA	7	16
2	Italian Beef	-79.9827	40.4288	NA	1	1
2	Santa is coming to town	-79.9782	40.4286	NA	1	1
2	George K. Cupples Stadium	-79.9907	40.4286	NA	1	1
2	Sincerely Yogurt	-79.9666	40.4268	NA	2	2
2	Integrated Fitness	-79.9859	40.4280	NA	1	1
2	Michaels Pizza Bar and Restaurant	-79.9680	40.4264	NA	1	1
2	Double Wide Grill	-79.9713	40.4285	NA	1	1
2	Emiliano's Mexican Restaurant and Bar	-79.9684	40.4276	NA	12	14
2	PensGear	-79.9659	40.4278	NA	1	1
2	Buddy's	-79.9757	40.4283	NA	1	1
2	City Theatre	-79.9849	40.4294	NA	1	3
2	Redbox	-79.9775	40.4288	NA	1	1
2	Waffles Incaffienated	-79.9694	40.4279	NA	2	2
2	Sake	-79.9651	40.4273	NA	4	6
2	Holiday Inn Express and Suites	-79.9889	40.4300	NA	5	5
2	18th Street Steps	-79.9807	40.4249	NA	1	2
2	Archie's	-79.9717	40.4282	NA	3	3
2	South Side Fountain	-79.9658	40.4278	NA	2	2
2	Mallorca Restaurant	-79.9734	40.4281	NA	1	4
2	Integrated Fitness	-79.9860	40.4277	NA	1	1
2	Giant Eagle	-79.9771	40.4308	NA	5	6
2	The Smiling Moose	-79.9849	40.4288	NA	28	31
2	Bradish Street Pinball Parlor	-79.9871	40.4272	NA	2	2
2	Primanti Brothers	-79.9889	40.4300	NA	1	1
2	AlphaLab	-79.9716	40.4283	NA	1	1
2	Shop 412	-79.9658	40.4285	NA	1	1
2	Dish Osteria and Bar	-79.9822	40.4276	NA	4	4
2	In The Blood Tattoo	-79.9774	40.4286	NA	1	1
2	Bartram House Bakery	-79.9682	40.4274	NA	4	5
2	The Cheesecake Factory	-79.9657	40.4281	NA	2	2
2	South Side Works	-79.9658	40.4277	NA	6	6
2	Red & Irene's Tavern	-79.9777	40.4266	NA	1	1
2	Salon Ivy	-79.9855	40.4288	NA	1	1
2	Coppertops	-79.9748	40.4284	NA	3	4
2	Steel Cactus Mexican Restaurante & Cantina	-79.9792	40.4288	NA	4	4
2	The Pub Chip Shop	-79.9794	40.4287	NA	1	1
2	Carmella's Plates & Pints	-79.9787	40.4286	NA	7	7
2	Bruegger's Bagel Bakery	-79.9804	40.4289	NA	4	6
2	Millenium Dance Complex	-79.9699	40.4274	NA	1	1
2	Jimmy John's	-79.9811	40.4288	NA	5	7
2	pinbash	-79.9872	40.4271	NA	1	1
2	Double Wide Grill	-79.9712	40.4283	NA	1	1
2	Hofbrauhaus Pittsburgh	-79.9645	40.4287	NA	5	7
2	Wings Over Pittsburgh	-79.9704	40.4277	NA	2	2
2	Carson Street News	-79.9821	40.4290	NA	2	2
2	Cuckoo's Nest	-79.9728	40.4284	NA	1	1
2	Flying Monkey Tattoo	-79.9849	40.4289	NA	1	1
2	Cup Ka Joe	-79.9675	40.4260	NA	2	5
2	Wingharts Burger & Whiskey Bar	-79.9831	40.4289	NA	2	3
2	Beehive Coffeehouse	-79.9841	40.4289	NA	9	11
2	Aldi	-79.9675	40.4268	NA	2	3
2	The Zenith	-79.9689	40.4267	NA	3	3
2	Somewhere	-79.9685	40.4265	NA	1	3
2	Cupka's Cafe II	-79.9723	40.4282	NA	3	3
2	Cwenar Photography	-79.9839	40.4258	NA	1	1
2	H&R Block	-79.9656	40.4262	NA	1	1
2	Albriaz palace	-79.9740	40.4266	NA	1	2
2	sals pizza	-79.9844	40.4288	NA	1	2
2	BYS Yoga	-79.9870	40.4287	NA	1	2
2	Gennaro's Pizza & Pasta	-79.9811	40.4288	NA	2	2
2	Starbucks	-79.9840	40.4287	NA	9	61
2	Qdoba Mexican Grill	-79.9657	40.4264	NA	5	7
2	Storexpress	-79.9735	40.4263	NA	1	1
2	cup ka joe	-79.9675	40.4259	NA	1	1
2	Hookah Bookah	-79.9695	40.4276	NA	3	4
2	Lava Lounge	-79.9744	40.4283	NA	1	2
2	Devils and Dolls Nightclub	-79.9814	40.4289	NA	1	1
2	Supercuts	-79.9781	40.4286	NA	2	2
2	American Eagle HQ	-79.9634	40.4270	NA	2	2
2	The Rowdy Buck	-79.9842	40.4289	NA	8	8
2	PNC Bank	-79.9806	40.4287	NA	1	4
2	Muscle Maker Grill	-79.9659	40.4266	NA	1	1
2	Big Dog Coffee	-79.9666	40.4258	NA	10	12
2	Kinky Friedman	-79.9866	40.4290	NA	1	1
2	Hofbruhaus Pittsburgh Steak Company	-79.9646	40.4286	NA	53	58
2	Nakama	-79.9820	40.4289	NA	1	1
2	Bloom Cigar Co.	-79.9865	40.4291	NA	1	1
2	Twelve on Carson	-79.9854	40.4288	NA	15	17
2	Kopy's Bar	-79.9864	40.4281	NA	1	1
