venue	txt	lon	lat	user	year	doy	dow	hour	senti_val
PNC Park	-80.0060	40.4471	z_campbell95	2015	159	1	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	N8Curlen	2015	159	1	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	AllisonHartsook	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	StephTaylor413	2015	272	2	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	livtaay	2015	274	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	baileybay3	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	t_wilhelm17	2015	186	0	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	WellDamnDonnie	2015	179	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	spots87	2015	272	2	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	sv980906	2015	203	3	15	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	JoshHandler	2014	205	4	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4474	DJTMI	2014	153	1	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	jeanne_boggs	2014	164	5	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	mikeydangelo	2014	93	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	emily4732	2015	175	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	mrsdiehlio	2014	73	5	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	dylan_leech	2014	112	2	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0061	40.4472	Kat1391	2014	145	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	DevilsPartyGst	2014	201	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	AppleGuru22	2014	95	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	smithjo	2014	91	2	3	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4472	davidochoseis	2014	142	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	markdotf	2015	262	6	15	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	markdotf	2015	262	6	15	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	pMr1337	2015	185	6	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	AMcRare	2015	185	6	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BSteinhagen	2015	186	0	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	brianalanasher	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	sayyyBAA_	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	_MadisonMastro	2015	193	0	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	mikeydangelo	2014	93	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	brianalanasher	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	sayyyBAA_	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	_MadisonMastro	2015	193	0	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	viennahowat	2015	195	2	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	emily4732	2015	175	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	dwscaity_cakes	2014	131	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	Haddonfield1031	2014	132	1	3	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	dwscaity_cakes	2014	130	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	thekatacomb	2014	130	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	cottle01	2014	130	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	Ahmed_Alshewish	2014	126	2	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	mgalioto10	2014	123	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0062	40.4472	kaitlynfukas	2014	109	6	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0062	40.4472	widepipe	2014	108	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	JYPolecritti828	2014	158	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	LETMEISAWINNER	2014	158	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	smithjo	2014	91	2	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	AppleGuru22	2014	95	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0062	40.4472	kaitlynfukas	2014	109	6	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0062	40.4472	widepipe	2014	108	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	JYPolecritti828	2014	158	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4472	LETMEISAWINNER	2014	158	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0074	40.4467	sydneynolf	2014	95	6	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0074	40.4467	emiiilyskirr	2014	95	6	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	ricca_71	2014	90	1	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	heatherald	2014	110	0	12	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4472	andersonpj1	2014	144	6	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4472	bobbycakes	2014	143	5	8	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4472	bweebweeee	2014	143	5	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	Mere_Martindale	2014	185	5	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	JesseOnTrend	2014	185	5	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	srezk	2014	201	0	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	JackOnDrums	2014	201	0	3	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	brawdon77	2014	203	2	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	joanlagoon	2014	204	3	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0053	40.4473	DemitriusThorn	2014	185	5	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0063	40.4471	Xerone	2014	116	6	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	Tanner_Carmen	2014	90	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0042	40.4471	DJTMI	2014	93	4	4	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	shelby_pelesky	2015	235	0	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	michele_welker	2015	240	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	ibanez_hockey	2015	240	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	CJCoch	2015	241	6	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	DustinHartle	2015	242	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	Bunson412	2015	242	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	Bunson412	2015	242	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	pauloantonio	2015	243	1	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	osaipov	2015	245	3	15	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	spots87	2015	272	2	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	shelby_pelesky	2015	235	0	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	StephTaylor413	2015	272	2	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	livtaay	2015	274	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	AllisonHartsook	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	baileybay3	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Chrisjarrell	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	UknowGMan	2015	281	4	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	djkurve	2015	281	4	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JayMunOne	2015	258	2	15	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	StephTaylor413	2015	272	2	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	livtaay	2015	274	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	AllisonHartsook	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	baileybay3	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Chrisjarrell	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	UknowGMan	2015	281	4	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	djkurve	2015	281	4	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	spots87	2015	272	2	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kopitarus	2015	178	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	I_AmOfTheTower	2015	143	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	koplin1973	2015	143	6	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	billserpe	2015	143	6	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	aaronbukovsky	2015	144	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	bpfoflygen	2015	277	0	5	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BradBrown912	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	pMr1337	2015	185	6	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	AMcRare	2015	185	6	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BSteinhagen	2015	186	0	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	brunchitis	2015	281	4	5	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	jcartiff	2015	278	1	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	178	6	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BradBrown912	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	JoeCal1969	2015	179	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	pMr1337	2015	185	6	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	AMcRare	2015	185	6	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BSteinhagen	2015	186	0	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	bpfoflygen	2015	277	0	5	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	DevilsPartyGst	2014	201	0	17	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	AppleGuru22	2014	95	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0056	40.4469	smithjo	2014	91	2	3	0.000	Just posted a photo PNC Park
PNC Park	-80.0054	40.4472	davidochoseis	2014	142	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Humdinger_MBP	2015	234	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	pMr1337	2015	185	6	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	AMcRare	2015	185	6	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	BSteinhagen	2015	186	0	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Vargo_Mombie	2015	186	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	brianalanasher	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	sayyyBAA_	2015	193	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	_MadisonMastro	2015	193	0	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kopitarus	2015	178	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	StephTaylor413	2015	272	2	14	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	livtaay	2015	274	4	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	AllisonHartsook	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	baileybay3	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	AllisonHartsook	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	baileybay3	2015	276	6	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	18	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	19	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	21	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	baileybay3	2015	277	0	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Chrisjarrell	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Bunson412	2015	280	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	UknowGMan	2015	281	4	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	djkurve	2015	281	4	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	smithjo	2015	285	1	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Dacho5n1	2015	233	5	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	mike_matthews83	2015	233	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	Humdinger_MBP	2015	234	6	2	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kraym3r	2015	234	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kraym3r	2015	234	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kraym3r	2015	234	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kraym3r	2015	234	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	kraym3r	2015	234	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	bpayment	2015	234	6	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	larsenjoelxc	2015	236	1	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	DelaneyShae	2015	236	1	4	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	gimenez3	2015	236	1	11	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	michele_welker	2015	240	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	ibanez_hockey	2015	240	5	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	CJCoch	2015	241	6	1	0.000	Just posted a photo PNC Park
PNC Park	-80.0050	40.4476	DustinHartle	2015	242	0	0	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	chuckfcknbilly	2015	110	1	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	chuckfcknbilly	2015	110	1	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	chuckfcknbilly	2015	110	1	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	chuckfcknbilly	2015	110	1	22	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	acevu	2015	80	6	16	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	CatieStad	2015	80	6	20	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	emily4732	2015	175	3	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	_lynchm2	2015	159	1	23	0.000	Just posted a photo PNC Park
PNC Park	-80.0060	40.4471	jcartiff	2015	278	1	14	0.000	Just posted a photo PNC Park
Mt Washington Overlook	-80.0104	40.4338	hnmcd42	2015	194	1	3	0.000	Just posted a photo Mt Washington Overlook
Mt Washington Overlook	-80.0104	40.4338	hnmcd42	2015	194	1	3	0.000	Just posted a photo Mt Washington Overlook
Mt Washington Overlook	-80.0068	40.4314	aurelio02	2015	248	6	18	0.000	Just posted a photo Mt Washington Overlook
Mt Washington Overlook	-80.0104	40.4338	JoeCal1969	2015	178	6	16	0.000	Just posted a photo Mt Washington Overlook
Mt Washington Overlook	-80.0104	40.4338	JoeCal1969	2015	178	6	16	0.000	Just posted a photo Mt Washington Overlook
