clid	venue	lon	lat	user	year	doy	dow	hour
0	Da Burgh	-80.0050	40.4429	Football_ma	2015	187	1	5	0.000
0	Da Burgh	-80.0050	40.4429	Football_ma	2015	187	1	5	0.000
0	Da Burgh	-80.0050	40.4429	Football_ma	2015	187	1	5	0.000
13	Monongahela Incline. Pittsburgh, PA	-80.0059	40.4313	ctrabs8729	2014	55	1	21	0.000
3	10th St. Bridge	-79.9885	40.4297	chintankamin	2015	179	0	21	0.000
1	William Pitt Union	-79.9548	40.4435	DreanaKennedy	2015	265	2	16	0.000
1	William Pitt Union	-79.9548	40.4435	Pitt_CLASA	2015	56	3	10	0.000
1	William Pitt Union	-79.9548	40.4435	DreanaKennedy	2015	265	2	16	0.000
6	16 Th Street Bridge	-79.9887	40.4498	JoshLouie	2014	93	4	21	0.000
1	Carnegie Music Hall	-79.9513	40.4432	mattgalando	2015	178	6	13	0.000
3	Phillips Elementary School	-79.9785	40.4278	remingtonbrooks	2014	131	0	3	0.000
0	on a roof somewhere	-80.0013	40.4434	KaitlinParente	2015	183	4	2	0.000
0	on a roof somewhere	-80.0013	40.4434	KaitlinParente	2015	183	4	2	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	chintankamin	2015	199	6	0	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	mommyna77	2015	308	3	21	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	mommyna77	2015	308	3	21	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	JoshLouie	2015	61	1	23	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	JoshLouie	2015	61	1	23	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	DGraff3220	2015	244	2	20	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	DGraff3220	2015	244	2	20	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	chintankamin	2015	199	6	0	0.000
4	Three Rivers Heritage Trail	-80.0028	40.4469	chintankamin	2015	199	6	0	0.000
0	Thayer Hall	-80.0021	40.4390	theBee_word	2014	33	0	22	0.000
0	Thayer Hall	-80.0021	40.4390	theBee_word	2014	33	0	22	0.000
0	Thayer Hall	-80.0021	40.4390	theBee_word	2014	33	0	22	0.000
16	Tamari	-79.9661	40.4645	timorlang	2014	302	3	21	0.000
16	Tamari	-79.9661	40.4645	timorlang	2014	76	1	19	0.000
16	Tamari	-79.9661	40.4645	timorlang	2014	302	3	21	0.000
16	Tamari	-79.9661	40.4645	timorlang	2014	76	1	19	0.000
0	Nola On The Square	-80.0029	40.4410	Besser89	2014	312	6	4	0.000
4	North Shore (Pittsburgh	-80.0090	40.4470	_YoureOnTV	2015	250	1	1	0.000
6	Wholey's Fish Market	-79.9859	40.4501	Andy1Volz	2014	65	4	17	0.000
2	Duquesne University	-79.9905	40.4368	diannaconte	2015	10	6	7	0.000
2	Duquesne University	-79.9905	40.4368	deannadicesere	2015	245	3	23	0.000
2	Duquesne University	-79.9905	40.4368	DateDetectives	2014	147	2	12	0.000
2	Duquesne University	-79.9905	40.4368	ericabizjak	2015	85	4	0	0.000
2	Duquesne University	-79.9905	40.4368	_mikexlynch	2015	76	2	16	0.000
2	Duquesne University	-79.9905	40.4368	_mikexlynch	2015	76	2	16	0.000
2	Duquesne University	-79.9905	40.4368	deannadicesere	2015	245	3	23	0.000
2	Duquesne University	-79.9905	40.4368	ericabizjak	2015	85	4	0	0.000
2	Duquesne University	-79.9905	40.4368	ericabizjak	2015	85	4	0	0.000
2	Duquesne University	-79.9905	40.4368	ayeitscass_	2015	80	6	16	0.000
3	Santa is coming to town	-79.9782	40.4286	BenzaBurgh	2014	278	0	3	0.000
13	On the T	-80.0062	40.4342	ahmadrakwad	2015	247	5	23	0.000
18	Stack'd	-79.9350	40.4512	dimascion	2014	57	3	4	0.000
18	Stack'd	-79.9350	40.4512	dimascion	2014	57	3	4	0.000
8	The Pete	-79.9620	40.4440	kidaruss	2015	120	4	11	0.000
1	Bigelow Boulevard	-79.9537	40.4434	JoshLouie	2014	98	2	17	0.000
1	Bigelow Boulevard	-79.9537	40.4434	JoshLouie	2014	98	2	17	0.000
3	Beehive Coffeehouse	-79.9841	40.4289	senatorCK	2014	162	3	15	0.000
3	Beehive Coffeehouse	-79.9841	40.4289	senatorCK	2014	162	3	15	0.000
5	Steelers Heinz Stadium	-80.0128	40.4455	_halftree	2015	247	5	0	0.000
5	Steelers Heinz Stadium	-80.0128	40.4455	mackskyy	2015	235	0	21	0.000
6	Strip District, Pittsburgh_2	-79.9838	40.4527	SamArthrell	2014	361	6	18	0.000
6	Strip District, Pittsburgh_1	-79.9850	40.4500	KeepPghDope	2015	306	1	3	0.000
6	Strip District, Pittsburgh_1	-79.9850	40.4500	navajoo__	2015	241	6	19	0.000
6	Strip District, Pittsburgh_1	-79.9850	40.4500	johndeneffff	2015	241	6	21	0.000
6	Strip District, Pittsburgh_1	-79.9850	40.4500	navajoo__	2015	241	6	19	0.000
6	Strip District, Pittsburgh_1	-79.9850	40.4500	johndeneffff	2015	241	6	21	0.000
0	Penn Commons	-80.0028	40.4426	sherylrosem	2015	73	6	21	0.000
0	Penn Commons	-80.0028	40.4426	sherylrosem	2015	73	6	21	0.000
10	Carnegie Mellon School of Art	-79.9428	40.4419	buchino	2014	116	6	17	0.000
1	Hilton Garden Inn Pittsburgh University Place	-79.9594	40.4394	DreanaKennedy	2015	263	0	23	0.000
0	Piatt Place	-80.0000	40.4409	BenzaBurgh	2014	93	4	1	0.000
0	Piatt Place	-80.0000	40.4409	BenzaBurgh	2014	93	4	1	0.000
10	The Mac & Gold Truck	-79.9443	40.4455	corey_tags	2014	278	0	16	0.000
10	The Mac & Gold Truck	-79.9443	40.4455	corey_tags	2014	278	0	16	0.000
9	Craig Distributing	-79.9524	40.4521	mommyna77	2014	177	4	21	0.000
3	Thunder Dome	-79.9715	40.4280	Jordankammerer	2014	114	4	3	0.000
0	U.S.X. Tower	-79.9953	40.4410	_JenniferLynne	2015	193	0	16	0.000
0	U.S.X. Tower	-79.9953	40.4410	_JenniferLynne	2015	193	0	16	0.000
0	U.S.X. Tower	-79.9953	40.4410	_JenniferLynne	2015	193	0	16	0.000
0	Downtown Pgh_2	-79.9999	40.4422	chuck629	2014	165	6	16	0.000
0	Downtown Pgh_2	-79.9999	40.4422	DJTMI	2014	153	1	19	0.000
0	Downtown Pgh_2	-79.9999	40.4422	DJTMI	2014	153	1	19	0.000
0	Downtown Pgh_2	-79.9999	40.4422	DJTMI	2014	153	1	17	0.000
0	Downtown Pgh_2	-79.9999	40.4422	DJTMI	2014	153	1	17	0.000
13	Whim Pgh	-80.0034	40.4323	pschfr	2014	115	5	6	0.000
0	Downtown Pgh_1	-80.0010	40.4415	luket0ner_	2015	196	3	21	0.000
0	Downtown Pgh_1	-80.0010	40.4415	luket0ner_	2015	199	6	23	0.000
0	Downtown Pgh_1	-80.0010	40.4415	mistertug	2014	117	0	0	0.000
0	Downtown Pgh_1	-80.0010	40.4415	WillisSpencer1	2014	149	4	16	0.000
0	Downtown Pgh_1	-80.0010	40.4415	luket0ner_	2015	196	3	21	0.000
0	Downtown Pgh_1	-80.0010	40.4415	mistertug	2014	117	0	0	0.000
0	Pittsburgh City-County Building	-79.9969	40.4381	BenzaBurgh	2014	113	3	2	0.000
0	Seviche	-79.9969	40.4439	SalonikaImports	2015	264	1	2	0.000
6	Pamela's P&G Diner	-79.9836	40.4519	laurenashleyb89	2014	60	6	15	0.000
6	Pamela's P&G Diner	-79.9836	40.4519	laurenashleyb89	2014	60	6	15	0.000
6	Pamela's P&G Diner	-79.9836	40.4519	laurenashleyb89	2014	60	6	15	0.000
6	Pamela's P&G Diner	-79.9836	40.4519	laurenashleyb89	2014	60	6	15	0.000
6	Pamela's P&G Diner	-79.9836	40.4519	laurenashleyb89	2014	60	6	15	0.000
2	Brottier Hall	-79.9933	40.4375	the_Nard_Dog_	2015	186	0	10	0.000
2	Brottier Hall	-79.9933	40.4375	amanda_bigi	2015	242	0	1	0.000
2	Brottier Hall	-79.9933	40.4375	amanda_bigi	2015	242	0	1	0.000
4	Allegheny Landing	-80.0037	40.4471	412Turbo	2014	152	0	21	0.000
6	Penzeys Spices	-79.9853	40.4503	freebirdpaperie	2014	215	0	18	0.000
6	Bar Marco	-79.9817	40.4526	tashiaw	2014	95	6	15	0.000
6	Bar Marco	-79.9817	40.4526	zanndtorre	2015	269	6	0	0.000
6	Bar Marco	-79.9817	40.4526	zanndtorre	2015	269	6	0	0.000
6	Bar Marco	-79.9817	40.4526	tashiaw	2014	95	6	15	0.000
6	Bar Marco	-79.9817	40.4526	tashiaw	2014	95	6	15	0.000
6	Bar Marco	-79.9817	40.4526	tashiaw	2014	95	6	15	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	10	6	18	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	306	1	17	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	10	6	18	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2014	340	6	22	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	10	6	18	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	117	1	16	0.000
23	Carnegie Library of Homestead	-79.9031	40.4072	techburgh	2015	117	1	15	0.000
6	Luke Wholey's Wild Alaskan Grille	-79.9828	40.4518	FLAWLESSBYQI	2014	192	5	1	0.000
6	Luke Wholey's Wild Alaskan Grille	-79.9828	40.4518	BenzaBurgh	2014	132	1	3	0.000
6	Luke Wholey's Wild Alaskan Grille	-79.9828	40.4518	BenZhye	2015	241	6	23	0.000
6	Luke Wholey's Wild Alaskan Grille	-79.9828	40.4518	BenZhye	2015	241	6	23	0.000
2	TGI Friday's - Consol Energy	-79.9901	40.4389	coolc_412	2015	110	1	22	0.259
13	Sheraton Pittsburgh Hotel at Station Square	-80.0063	40.4348	MHPhysique	2015	247	5	14	0.000
5	ShalerHeinz Field	-80.0169	40.4477	tfranc_04	2014	298	6	23	0.000
5	ShalerHeinz Field	-80.0169	40.4477	tfranc_04	2014	298	6	23	0.000
4	The Warhol: Store	-80.0021	40.4486	BenzaBurgh	2014	81	6	3	0.000
4	The Warhol: Store	-80.0021	40.4486	BenzaBurgh	2014	81	6	3	0.000
4	The Warhol: Store	-80.0021	40.4486	BenzaBurgh	2014	81	6	3	0.000
6	Contemporary Craft	-79.9843	40.4524	NicolePeeler	2015	159	1	17	0.000
6	Contemporary Craft	-79.9843	40.4524	NicolePeeler	2015	159	1	17	0.000
6	Contemporary Craft	-79.9843	40.4524	NicolePeeler	2015	159	1	17	0.000
6	Liberty & 25th Ave	-79.9788	40.4537	jrmpix	2014	87	5	16	0.362
2	City View Apartments	-79.9864	40.4401	ALi__Jawad	2015	281	4	18	0.000
2	City View Apartments	-79.9864	40.4401	ALi__Jawad	2015	281	4	18	0.000
2	City View Apartments	-79.9864	40.4401	ALi__Jawad	2015	281	4	18	0.000
1	Bates Hill Apartments	-79.9527	40.4391	NJLansberry	2015	115	6	1	0.000
1	Bates Hill Apartments	-79.9527	40.4391	NJLansberry	2015	115	6	1	0.000
0	Three Rivers art Festival	-80.0034	40.4416	DANImals16	2015	161	3	1	0.348
5	Tilted Kilt Pittsburgh	-80.0108	40.4459	SevTST	2014	111	1	22	0.000
5	Tilted Kilt Pittsburgh	-80.0108	40.4459	SevTST	2014	111	1	22	0.000
5	Tilted Kilt Pittsburgh	-80.0108	40.4459	campuscop2003	2015	284	0	21	0.000
13	Just Ducky Tours	-80.0049	40.4338	JoeCal1969	2015	178	6	16	0.000
3	Lava Lounge	-79.9744	40.4283	JohnnyStLethal	2014	303	4	0	0.000
3	Lava Lounge	-79.9744	40.4283	JohnnyStLethal	2014	303	4	0	0.000
3	Lava Lounge	-79.9744	40.4283	JohnnyStLethal	2014	303	4	0	0.000
3	Lava Lounge	-79.9744	40.4283	JohnnyStLethal	2014	303	4	0	0.000
6	IVY Pittsburgh	-79.9851	40.4509	412Turbo	2014	131	0	4	0.000
6	IVY Pittsburgh	-79.9851	40.4509	djtmac412	2014	179	6	2	0.000
6	IVY Pittsburgh	-79.9851	40.4509	412Turbo	2014	131	0	4	0.000
6	IVY Pittsburgh	-79.9851	40.4509	412Turbo	2014	131	0	4	0.000
6	IVY Pittsburgh	-79.9851	40.4509	412Turbo	2014	131	0	4	0.000
12	Aerie	-79.9666	40.4274	emitche11	2015	44	5	19	0.000
3	Pizza Sola_2	-79.9834	40.4289	corey_briggs	2014	42	2	2	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	wojzeh	2014	307	1	1	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	wojzeh	2014	307	1	1	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	aternazio	2015	72	5	15	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	willrupp	2014	189	2	16	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	wojzeh	2014	307	1	1	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	aternazio	2015	72	5	15	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	wojzeh	2014	307	1	1	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	DennisVu_	2015	183	4	21	0.000
1	Saint Paul Cathedral	-79.9500	40.4472	DennisVu_	2015	183	4	21	0.000
5	Heniz Feild	-80.0166	40.4470	SamBarall	2015	263	0	22	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
4	Heintz Field-Pittsburgh	-80.0085	40.4474	Teylore	2015	274	4	23	0.000
6	Penn Ave Fish Company	-79.9820	40.4524	jrmpix	2014	97	1	16	0.000
15	Plum Pan-Asian Kitchen	-79.9251	40.4594	jonathanedean	2014	55	1	23	0.000
15	Plum Pan-Asian Kitchen	-79.9251	40.4594	jonathanedean	2014	55	1	23	0.000
5	Art Rooney Ave	-80.0139	40.4458	LongQHong	2014	311	5	10	0.000
10	Carnegie Mellon University	-79.9426	40.4437	crodesch	2015	199	6	17	0.000
10	Carnegie Mellon University	-79.9426	40.4437	acideater	2014	316	3	17	0.000
10	Carnegie Mellon University	-79.9426	40.4437	kiralucille	2015	54	1	1	0.000
10	Carnegie Mellon University	-79.9426	40.4437	arniej_15	2015	310	5	20	0.000
10	Carnegie Mellon University	-79.9426	40.4437	MJanu09	2015	273	3	18	0.000
10	Carnegie Mellon University	-79.9426	40.4437	jeffcrossman	2014	56	2	22	0.000
10	Carnegie Mellon University	-79.9426	40.4437	josephcc	2014	89	0	17	0.000
10	Carnegie Mellon University	-79.9426	40.4437	NickNickwangxc	2015	239	4	12	0.000
10	Carnegie Mellon University	-79.9426	40.4437	MJanu09	2015	273	3	18	0.000
10	Carnegie Mellon University	-79.9426	40.4437	KevKloudMusic	2015	77	3	5	0.000
10	Carnegie Mellon University	-79.9426	40.4437	KevKloudMusic	2015	77	3	5	0.000
10	Carnegie Mellon University	-79.9426	40.4437	MJanu09	2015	273	3	18	0.000
10	Carnegie Mellon University	-79.9426	40.4437	onedrunkboy	2014	103	0	14	0.000
10	Carnegie Mellon University	-79.9426	40.4437	MJanu09	2015	273	3	18	0.000
10	Carnegie Mellon University	-79.9426	40.4437	giulesmarkz	2015	285	1	22	0.000
10	Carnegie Mellon University	-79.9426	40.4437	NickNickwangxc	2015	239	4	12	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	NadineLister	2015	201	1	2	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	Ritakrx	2014	172	6	20	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	k_helmick97	2014	141	3	3	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	Katie_1226	2015	270	0	1	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	angelblas17	2014	247	4	18	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	Teylore	2014	193	6	23	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	joelongwashere	2015	87	6	19	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	michele_welker	2015	240	5	22	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	joelongwashere	2015	87	6	19	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	joelongwashere	2015	87	6	19	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	Katie_1226	2015	270	0	1	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	ttsvegas	2015	14	3	16	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	GinaReckart	2014	144	6	22	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	SexyAndreaQ	2015	227	6	3	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	SexyAndreaQ	2015	227	6	4	0.000
13	Gateway Clipper Fleet	-80.0069	40.4361	michele_welker	2015	240	5	22	0.000
8	UPMC Presbyterian Hospital	-79.9602	40.4427	bhoover76	2014	126	2	13	0.000
0	Arcade Comedy Theater	-79.9985	40.4428	aaronkleiber	2014	193	6	16	0.333
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	svnanadiego	2014	126	2	0	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	notixx	2015	143	6	3	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	thejvo	2014	192	5	2	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	TOReese	2015	193	0	0	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	TOReese	2015	193	0	0	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	veronicanventre	2015	283	6	22	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	veronicanventre	2015	283	6	22	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	DJTMI	2015	186	0	21	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	TOReese	2015	193	0	0	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	thejvo	2014	192	5	2	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	veronicanventre	2015	283	6	22	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	veronicanventre	2015	283	6	22	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	thejvo	2014	192	5	2	0.000
12	Hofbrauhaus Pittsburgh	-79.9645	40.4287	svnanadiego	2014	126	2	0	0.000
2	hub	-79.9851	40.4372	BLASTED_	2015	78	4	3	0.000
1	Pizza Sola_1	-79.9579	40.4413	DearTristaMaria	2014	146	1	1	0.000
3	The Milk Shake Factory	-79.9818	40.4289	techburgh	2015	146	2	22	-0.221
3	The Milk Shake Factory	-79.9818	40.4289	techburgh	2015	146	2	22	-0.221
3	The Milk Shake Factory	-79.9818	40.4289	BridgetteAlexis	2014	67	6	22	-0.221
3	The Milk Shake Factory	-79.9818	40.4289	BridgetteAlexis	2014	67	6	22	-0.221
3	The Milk Shake Factory	-79.9818	40.4289	techburgh	2015	146	2	22	-0.221
16	Franktuary	-79.9641	40.4670	SilasOrteza	2014	113	3	21	0.000
16	Franktuary	-79.9641	40.4670	SilasOrteza	2014	113	3	21	0.000
3	Club Cafe	-79.9865	40.4289	DrZpresents	2015	111	2	21	0.000
3	Club Cafe	-79.9865	40.4289	DrZpresents	2015	45	6	3	0.000
0	Sienna Mercato	-79.9964	40.4441	JoshLouie	2015	60	0	5	0.000
0	Sienna Mercato	-79.9964	40.4441	NicholasPoliti	2014	223	1	2	0.000
0	Sienna Mercato	-79.9964	40.4441	johntarasi	2014	320	0	2	0.000
0	Sienna Mercato	-79.9964	40.4441	JoshLouie	2014	172	6	3	0.000
0	Sienna Mercato	-79.9964	40.4441	JoshLouie	2015	60	0	5	0.000
1	Pittsburgh International Children's Festival	-79.9519	40.4426	badley_bratt	2014	136	5	17	0.348
1	reunited	-79.9556	40.4362	diannaconte	2015	25	0	4	0.000
2	Washington Plaza	-79.9867	40.4406	ThatNerdBastard	2015	178	6	23	0.000
15	Casa Rasta - East Liberty	-79.9254	40.4602	Local_pgh	2014	288	3	22	0.362
15	Casa Rasta - East Liberty	-79.9254	40.4602	Local_pgh	2014	288	3	22	0.362
3	Lin's Asian Fusion	-79.9768	40.4286	gabri_pierre	2014	290	5	23	0.000
6	Prague	-79.9837	40.4542	mikebrono	2014	286	1	1	0.000
6	Prague	-79.9837	40.4542	mikebrono	2014	286	1	1	0.000
6	Prague	-79.9837	40.4542	mikebrono	2014	286	1	1	0.000
6	Prague	-79.9837	40.4542	mikebrono	2014	286	1	1	0.000
6	DeLuca's Diner	-79.9837	40.4515	brandon_curtis	2015	305	0	18	0.000
6	DeLuca's Diner	-79.9837	40.4515	brandon_curtis	2015	305	0	18	0.000
10	Carnegie Mellon School of Computer Science - SCS	-79.9444	40.4437	kartikperisetla	2015	26	1	22	0.000
0	The Art Institute of Pittsburgh	-79.9995	40.4376	BenzaBurgh	2014	94	5	5	0.000
0	The Art Institute of Pittsburgh	-79.9995	40.4376	Alexa2freeman	2014	309	3	21	0.000
0	The Art Institute of Pittsburgh	-79.9995	40.4376	Alexa2freeman	2014	309	3	21	0.000
0	The Art Institute of Pittsburgh	-79.9995	40.4376	Alexa2freeman	2014	309	3	21	0.000
9	Earth	-79.9511	40.4526	petewargo	2015	225	4	14	0.000
0	Dick's Sporting Goods Pittsburgh Marathon Finish Line	-80.0050	40.4396	La1289	2014	124	0	16	0.000
0	Dick's Sporting Goods Pittsburgh Marathon Finish Line	-80.0050	40.4396	La1289	2014	124	0	16	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	lucastcmh	2015	19	1	17	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	Kobaltblu13	2015	46	0	21	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	JakeEmber	2014	328	1	22	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	artbaselcroptop	2014	200	6	20	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	Kobaltblu13	2015	46	0	21	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	KevinPopovic	2015	53	0	18	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	inumillati	2015	85	4	21	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	AndyBNYC	2015	169	4	17	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	inumillati	2015	85	4	21	0.000
1	Carnegie Museum of Art	-79.9494	40.4436	inumillati	2015	85	4	21	0.000
6	Cioppino	-79.9829	40.4542	BenzaBurgh	2014	361	6	13	0.000
6	Cioppino	-79.9829	40.4542	BenzaBurgh	2014	361	6	13	0.000
3	The Strip_1	-79.9782	40.4287	BenzaBurgh	2014	284	6	22	0.000
6	The Strip_2	-79.9832	40.4517	chuck629	2015	262	6	16	0.000
6	The Strip_2	-79.9832	40.4517	Amanda__2017	2015	246	4	14	0.000
0	Three River's Arts Festival	-80.0055	40.4416	bredamiani	2014	161	2	19	0.348
6	Roland's Seafood Grill	-79.9844	40.4508	La1289	2014	186	6	1	0.000
6	Roland's Seafood Grill	-79.9844	40.4508	carriejac1	2015	73	6	22	0.000
6	Roland's Seafood Grill	-79.9844	40.4508	carriejac1	2015	73	6	22	0.000
3	Wings Over Pittsburgh	-79.9686	40.4277	MsCHARISEbaby	2014	221	6	6	0.000
18	Shadyside Inn Suites	-79.9340	40.4487	EVLTNssoulbro	2015	3	6	20	0.000
18	Shadyside Inn Suites	-79.9340	40.4487	EVLTNssoulbro	2015	3	6	20	0.000
1	The Porch at Schenley	-79.9530	40.4429	AlexandruAleman	2015	277	0	20	0.000
1	The Porch at Schenley	-79.9530	40.4429	AlexandruAleman	2015	277	0	20	0.000
1	The Porch at Schenley	-79.9530	40.4429	AlexandruAleman	2015	277	0	20	0.000
1	The Porch at Schenley	-79.9530	40.4429	AlexandruAleman	2015	277	0	20	0.000
10	Margaret Morrison Carnegie Hall	-79.9412	40.4421	erydayzaHOLiday	2014	35	2	2	0.000
0	Two PNC Plaza	-80.0008	40.4417	pgh1934	2015	310	5	14	0.000
6	Pittsburgh Opera	-79.9797	40.4533	Cas_lyn	2015	270	0	20	0.000
6	Pittsburgh Opera	-79.9797	40.4533	Cas_lyn	2015	270	0	20	0.000
6	Pittsburgh Opera	-79.9797	40.4533	Cas_lyn	2015	270	0	20	0.000
5	Miniature Railroad & Village	-80.0184	40.4460	Charizardi	2014	344	3	15	0.000
5	Miniature Railroad & Village	-80.0184	40.4460	Charizardi	2014	344	3	15	0.000
5	Miniature Railroad & Village	-80.0184	40.4460	Charizardi	2014	344	3	15	0.000
5	Miniature Railroad & Village	-80.0184	40.4460	Charizardi	2014	344	3	15	0.000
2	Duquesne Student Union	-79.9909	40.4368	GhadiTaY	2014	23	4	21	0.000
0	Mellon Garage	-79.9978	40.4409	JoshLouie	2015	182	3	21	0.000
0	Mellon Garage	-79.9978	40.4409	JoshLouie	2015	182	3	21	0.000
4	Federal Street_2	-80.0042	40.4478	JoeCal1969	2015	180	1	2	0.000
4	Federal Street_2	-80.0042	40.4478	JoeCal1969	2015	180	1	2	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	JoshLouie	2014	214	6	21	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Liberryterry	2015	28	3	0	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Liberryterry	2015	28	3	0	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Chiusy	2015	307	2	13	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	CodySiwicki	2014	189	2	15	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Jay_MileHigh	2014	219	4	2	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	DJTMI	2014	92	3	21	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	CodySiwicki	2014	189	2	15	0.000
4	Roberto Clemente Bridge_1	-80.0033	40.4456	Jay_MileHigh	2014	219	4	2	0.000
