how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,1,0,0,0,2
59,0,0,0,0,0,0,0,0,1,0,0
60,0,0,0,0,0,0,0,0,0,0,3
61,0,0,0,0,0,0,0,0,0,0,1
62,0,0,0,0,0,1,2,0,1,0,2
63,0,0,0,0,0,0,0,0,0,0,3
64,0,0,0,0,0,0,0,0,3,0,5
65,0,0,0,0,0,0,0,0,0,0,2
66,0,0,0,0,0,0,2,0,4,0,1
67,0,0,0,1,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0,3,0,4
69,0,0,0,0,0,0,4,0,2,0,3
70,2,0,0,0,1,0,4,0,0,0,8
71,0,0,0,5,0,0,0,0,0,0,1
72,1,0,0,5,1,0,1,0,3,0,2
73,0,0,0,0,1,0,0,0,15,2,5
74,0,0,0,1,1,0,0,0,7,0,0
75,0,0,0,0,0,0,0,0,4,0,2
76,0,0,0,0,1,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,1
84,0,0,0,0,0,0,0,0,0,0,3
85,0,0,0,2,0,0,4,0,2,0,1
86,0,0,0,0,0,0,0,0,1,0,4
87,0,0,0,0,0,0,0,0,4,0,5
88,3,0,0,3,0,1,1,0,3,0,4
89,0,0,0,2,0,0,1,0,1,0,4
90,0,0,0,0,0,0,0,0,3,0,4
91,0,0,0,1,0,0,1,0,0,0,3
92,0,0,0,0,0,0,0,0,1,0,1
93,0,0,0,2,0,0,0,0,2,0,7
94,1,0,0,3,0,0,1,0,8,1,3
95,0,0,0,3,0,0,0,0,7,0,3
96,0,0,0,4,1,0,0,0,6,0,2
97,0,0,0,5,0,0,0,0,3,0,1
98,0,0,0,3,1,0,0,0,1,0,1
99,0,0,0,0,2,0,0,0,4,0,1
100,0,0,0,0,1,0,0,0,3,0,1
101,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,1
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,1
107,0,0,0,0,0,0,0,0,0,0,4
108,0,0,0,0,0,0,1,0,0,0,2
109,0,0,0,0,0,0,0,0,0,0,5
110,0,0,0,0,0,0,1,0,0,0,2
111,0,0,0,1,0,0,0,0,0,0,6
112,0,0,0,3,0,0,1,0,0,0,3
113,0,0,0,0,0,0,0,0,3,0,2
114,0,0,0,2,0,0,0,0,0,0,1
115,1,0,0,0,0,0,0,0,1,0,3
116,0,0,0,0,0,0,0,0,0,0,3
117,0,0,0,0,0,0,1,0,1,0,1
118,0,0,0,3,1,2,0,0,1,0,3
119,6,0,0,2,0,0,0,0,3,0,4
120,2,0,0,0,0,0,0,0,15,0,2
121,0,0,0,1,1,0,0,0,9,0,0
122,0,0,0,2,1,0,0,0,6,0,0
123,0,0,0,0,1,0,0,0,6,0,0
124,0,0,0,0,0,1,0,0,0,1,0
125,1,0,0,1,0,0,5,0,3,1,2
126,0,0,0,0,1,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,3,0,6
132,0,0,0,1,0,0,0,0,0,0,6
133,0,0,0,0,0,0,0,0,1,0,3
134,0,0,0,0,0,0,1,0,1,0,3
135,0,0,0,1,0,1,0,0,1,1,4
136,0,0,0,4,0,1,2,0,3,0,6
137,0,0,0,0,0,0,1,0,1,0,3
138,0,0,0,0,0,0,1,0,1,0,1
139,0,0,0,0,0,0,1,0,0,0,2
140,0,0,0,1,0,0,0,0,0,0,6
141,0,0,0,2,0,0,0,0,0,0,8
142,0,0,0,0,1,0,0,0,6,0,9
143,1,0,0,3,0,0,0,0,10,0,10
144,0,0,0,4,0,0,0,0,15,0,5
145,2,0,0,9,0,0,0,0,6,0,4
146,1,0,0,4,2,0,0,0,3,0,1
147,1,0,0,1,4,0,0,0,7,0,1
148,0,0,0,0,4,0,0,0,0,0,0
149,0,0,0,0,2,0,0,0,0,0,1
150,0,0,0,0,2,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,1,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,3,0,0
156,0,0,0,1,0,0,2,0,2,0,2
157,0,0,0,0,0,0,0,0,3,0,2
158,0,0,0,1,0,0,0,0,0,0,8
159,0,0,0,0,0,0,0,0,4,0,2
160,0,0,0,2,0,0,1,1,0,0,5
161,0,0,0,3,0,0,0,0,3,0,9
162,0,0,0,2,1,0,2,0,3,0,5
163,0,0,0,0,0,0,0,0,3,0,6
164,0,0,0,0,1,1,2,0,0,0,7
165,0,0,0,4,1,0,0,0,9,0,2
166,0,0,0,1,1,0,0,0,2,0,3
167,1,0,0,2,0,0,0,0,5,0,5
