how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
54,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0
58,0,6,0,0,0,0,0,0,0,0,0
59,0,3,0,0,0,0,0,0,0,0,0
60,0,1,0,3,0,0,0,0,0,0,1
61,0,1,0,1,0,0,4,0,0,0,0
62,1,1,0,1,0,0,3,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0
64,0,2,0,1,0,0,0,0,0,0,0
65,2,0,0,1,0,0,0,0,0,0,0
66,0,2,0,0,0,0,0,0,0,0,1
67,1,2,0,2,0,0,0,0,0,0,0
68,6,6,0,3,0,1,0,0,0,0,0
69,5,2,0,7,0,0,0,0,0,0,2
70,18,1,0,6,1,0,0,0,1,0,0
71,18,0,0,2,0,0,1,0,0,0,1
72,4,0,0,2,0,0,0,0,0,0,0
73,2,1,0,2,0,0,0,0,0,0,1
74,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,1,0,0,1,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,1,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0
82,0,6,0,0,0,0,0,0,0,0,0
83,0,1,0,0,0,0,0,0,0,0,0
84,0,1,0,0,0,0,0,0,0,0,0
85,0,1,0,0,0,0,1,0,0,0,1
86,0,1,0,2,0,0,0,0,0,0,0
87,0,1,0,3,0,0,0,0,0,0,0
88,0,3,0,1,0,0,2,0,0,0,1
89,0,5,0,2,0,0,1,0,0,0,1
90,0,0,0,2,0,0,0,0,0,0,0
91,4,1,0,0,0,0,0,0,0,0,3
92,2,1,0,3,0,0,0,0,0,0,0
93,2,1,0,2,0,0,0,0,0,0,0
94,10,0,0,0,1,0,0,0,0,0,2
95,20,0,0,7,1,1,0,0,0,0,0
96,8,2,0,1,1,0,0,0,0,1,0
97,8,1,0,2,0,0,0,0,0,0,0
98,0,1,0,0,0,0,0,0,0,0,0
99,2,1,0,2,0,0,0,0,0,0,3
100,2,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0
106,0,6,0,0,0,0,0,0,0,0,0
107,1,3,0,1,0,0,0,0,0,0,0
108,0,1,0,4,0,0,0,0,0,0,1
109,0,0,0,1,0,0,1,0,0,0,0
110,1,0,0,0,0,0,3,0,0,0,1
111,1,0,0,0,0,0,1,0,0,0,0
112,0,4,0,0,0,0,0,0,0,0,0
113,0,0,0,2,0,0,0,0,0,0,0
114,1,1,0,1,0,0,2,0,0,0,1
115,0,2,0,2,0,0,0,0,0,0,0
116,2,4,0,0,0,0,0,0,0,0,0
117,3,5,0,1,0,0,0,0,1,0,0
118,13,0,0,5,0,0,0,0,1,0,0
119,21,1,0,3,0,0,0,0,0,0,0
120,9,0,0,2,1,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,1
122,0,0,0,0,0,0,0,0,0,0,1
123,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0
130,0,6,0,0,0,0,0,0,0,0,0
131,0,1,0,1,0,0,0,0,0,1,0
132,0,2,0,0,0,0,0,0,0,0,0
133,0,0,0,1,0,0,0,0,0,0,0
134,0,0,0,1,0,0,1,0,0,0,2
135,1,2,0,0,0,0,2,0,0,0,0
136,0,4,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0
138,3,1,0,0,0,0,0,0,0,0,1
139,0,0,0,0,0,0,0,0,0,0,0
140,6,2,0,2,0,0,0,0,1,0,0
141,4,0,0,2,0,0,3,0,0,0,2
142,6,0,0,1,0,0,0,0,0,0,0
143,10,0,0,2,0,0,0,0,0,0,0
144,4,0,0,0,0,0,0,0,0,0,0
145,0,0,0,2,0,0,0,0,0,0,0
146,0,0,0,2,1,0,0,0,0,0,0
147,0,1,0,1,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0
155,1,0,0,0,0,0,0,0,0,0,1
156,0,0,0,0,0,0,0,0,0,0,0
157,2,2,0,0,0,0,0,0,0,0,0
158,0,3,0,4,0,0,0,0,0,1,0
159,2,1,0,1,0,0,0,0,0,0,0
160,7,0,0,2,0,0,0,0,0,0,0
161,1,1,0,3,0,1,1,0,0,0,0
162,5,0,0,0,0,1,2,0,0,0,0
163,6,0,0,0,0,0,2,0,0,0,0
164,8,0,0,4,0,0,0,0,0,1,0
165,2,1,0,4,0,0,1,0,0,1,0
166,13,0,0,4,0,0,0,0,1,0,0
167,8,0,0,1,0,0,1,0,0,0,1
