how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
112,6,0,0,1,0,0,0,0,0,0,4
113,1,0,0,6,0,0,0,0,0,0,1
114,3,0,0,6,0,0,0,0,0,0,5
115,0,0,0,2,0,0,0,0,0,0,3
116,0,0,0,0,0,0,0,0,0,0,2
117,3,0,0,5,1,0,0,0,0,0,4
118,13,0,0,0,1,0,0,0,0,0,1
119,7,0,0,0,0,0,0,0,0,0,3
120,2,0,0,3,0,1,0,0,0,0,1
121,1,0,0,2,0,0,0,0,0,0,4
122,0,0,0,1,0,1,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,1
131,0,0,0,0,0,0,0,0,0,0,2
132,0,0,0,0,0,0,0,0,0,0,4
133,1,0,0,0,0,0,1,0,0,0,6
134,1,0,0,0,0,0,0,0,0,0,4
135,1,0,0,2,0,0,1,0,0,0,2
136,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,4,1,0,0,0,0,0,3
138,1,0,0,5,2,0,0,0,0,0,2
139,2,0,0,2,1,0,0,0,0,1,4
140,4,0,0,2,3,0,0,0,0,0,0
141,29,0,0,4,3,2,1,0,0,0,2
142,21,0,0,2,2,2,0,0,0,0,3
143,32,0,0,9,2,0,0,0,0,0,8
144,3,0,0,7,4,2,0,0,0,0,7
145,3,0,0,0,1,0,0,0,0,0,2
146,4,0,0,3,2,0,0,0,0,1,2
147,1,0,0,4,2,1,0,0,2,0,1
148,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,1
155,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,2
158,4,0,0,4,0,0,0,0,0,0,1
159,2,0,0,9,1,0,0,0,0,0,2
160,1,0,0,12,0,2,0,0,0,0,1
161,4,1,0,4,2,1,0,0,0,0,3
162,9,0,0,10,1,0,2,0,0,0,3
163,20,0,0,6,2,2,0,0,0,0,5
164,9,0,0,0,2,1,0,0,0,0,8
165,9,0,0,4,5,2,0,0,0,0,3
166,23,0,0,1,4,0,0,0,0,0,4
167,15,0,0,7,3,0,0,0,0,0,2
